,NewLat,NewLon,Time Seg,0.0,1.0,2.0,3.0,4.0,5.0,6.0,Analysis Neighborhood
1500,37.7325,-122.4,Morning,4.0,9.0,2.0,5.0,5.0,0.0,3.0,Bayview Hunters Point
1501,37.7325,-122.4,Night,2.0,5.0,5.0,0.0,4.0,0.0,0.0,Bayview Hunters Point
1502,37.7325,-122.39750000000001,Afternoon,13.0,11.0,6.0,4.0,3.0,0.0,8.0,Bayview Hunters Point
1503,37.7325,-122.39750000000001,Evening,4.0,9.0,1.0,3.0,4.0,0.0,3.0,Bayview Hunters Point
1504,37.7325,-122.39750000000001,Morning,8.0,6.0,5.0,0.0,6.0,0.0,1.0,Bayview Hunters Point
1505,37.7325,-122.39750000000001,Night,3.0,11.0,1.0,4.0,4.0,0.0,1.0,Bayview Hunters Point
1506,37.7325,-122.395,Afternoon,3.0,8.0,2.0,0.0,2.0,0.0,4.0,Bayview Hunters Point
1507,37.7325,-122.395,Evening,2.0,8.0,1.0,2.0,2.0,0.0,0.0,Bayview Hunters Point
1508,37.7325,-122.395,Morning,3.0,9.0,2.0,2.0,2.0,0.0,3.0,Bayview Hunters Point
1509,37.7325,-122.395,Night,0.0,3.0,2.0,0.0,0.0,1.0,1.0,Bayview Hunters Point
1510,37.7325,-122.3925,Afternoon,17.0,30.0,2.0,18.0,11.0,0.0,14.0,Bayview Hunters Point
1511,37.7325,-122.3925,Evening,18.0,25.0,1.0,10.0,15.0,0.0,6.0,Bayview Hunters Point
1512,37.7325,-122.3925,Morning,13.0,33.0,7.0,21.0,10.0,0.0,12.0,Bayview Hunters Point
1513,37.7325,-122.3925,Night,3.0,5.0,2.0,1.0,4.0,0.0,0.0,Bayview Hunters Point
1514,37.7325,-122.39,Afternoon,31.0,39.0,5.0,26.0,23.0,0.0,16.0,Bayview Hunters Point
1515,37.7325,-122.39,Evening,12.0,26.0,3.0,16.0,16.0,0.0,8.0,Bayview Hunters Point
1516,37.7325,-122.39,Morning,20.0,19.0,5.0,11.0,12.0,0.0,12.0,Bayview Hunters Point
1517,37.7325,-122.39,Night,4.0,17.0,2.0,5.0,7.0,0.0,2.0,Bayview Hunters Point
1518,37.7325,-122.3875,Afternoon,7.0,15.0,5.0,20.0,17.0,0.0,8.0,Bayview Hunters Point
1519,37.7325,-122.3875,Evening,9.0,19.0,1.0,10.0,6.0,0.0,7.0,Bayview Hunters Point
1520,37.7325,-122.3875,Morning,6.0,12.0,3.0,11.0,6.0,0.0,4.0,Bayview Hunters Point
1521,37.7325,-122.3875,Night,4.0,7.0,1.0,8.0,2.0,0.0,1.0,Bayview Hunters Point
1522,37.7325,-122.385,Afternoon,13.0,24.0,6.0,20.0,20.0,0.0,2.0,Bayview Hunters Point
1523,37.7325,-122.385,Evening,8.0,24.0,6.0,12.0,13.0,0.0,11.0,Bayview Hunters Point
1524,37.7325,-122.385,Morning,4.0,21.0,10.0,7.0,8.0,0.0,7.0,Bayview Hunters Point
1525,37.7325,-122.385,Night,2.0,4.0,3.0,2.0,1.0,0.0,4.0,Bayview Hunters Point
1526,37.7325,-122.38250000000001,Afternoon,22.0,30.0,9.0,31.0,13.0,0.0,9.0,Bayview Hunters Point
1527,37.7325,-122.38250000000001,Evening,17.0,20.0,1.0,18.0,14.0,0.0,10.0,Bayview Hunters Point
1528,37.7325,-122.38250000000001,Morning,12.0,13.0,7.0,12.0,8.0,0.0,11.0,Bayview Hunters Point
1529,37.7325,-122.38250000000001,Night,1.0,2.0,5.0,2.0,2.0,0.0,2.0,Bayview Hunters Point
1530,37.7325,-122.38,Afternoon,23.0,18.0,6.0,15.0,18.0,0.0,7.0,Bayview Hunters Point
1531,37.7325,-122.38,Evening,14.0,14.0,5.0,15.0,23.0,0.0,3.0,Bayview Hunters Point
1532,37.7325,-122.38,Morning,10.0,15.0,4.0,12.0,6.0,0.0,9.0,Bayview Hunters Point
1533,37.7325,-122.38,Night,9.0,10.0,0.0,9.0,3.0,0.0,4.0,Bayview Hunters Point
1534,37.7325,-122.3775,Afternoon,11.0,14.0,6.0,18.0,12.0,0.0,7.0,Bayview Hunters Point
1535,37.7325,-122.3775,Evening,11.0,18.0,8.0,16.0,8.0,1.0,4.0,Bayview Hunters Point
1536,37.7325,-122.3775,Morning,13.0,8.0,3.0,3.0,12.0,0.0,9.0,Bayview Hunters Point
1537,37.7325,-122.3775,Night,4.0,5.0,1.0,4.0,3.0,0.0,1.0,Bayview Hunters Point
1538,37.735,-122.50750000000001,Afternoon,2.0,3.0,3.0,1.0,3.0,0.0,5.0,Lakeshore
1539,37.735,-122.50750000000001,Evening,2.0,1.0,2.0,2.0,1.0,0.0,3.0,Lakeshore
1540,37.735,-122.50750000000001,Morning,3.0,2.0,5.0,2.0,6.0,0.0,4.0,Lakeshore
1541,37.735,-122.50750000000001,Night,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Lakeshore
1542,37.735,-122.505,Afternoon,4.0,8.0,2.0,1.0,1.0,0.0,5.0,Sunset/Parkside
1543,37.735,-122.505,Evening,5.0,4.0,4.0,2.0,2.0,0.0,0.0,Sunset/Parkside
1544,37.735,-122.505,Morning,1.0,1.0,2.0,0.0,1.0,0.0,3.0,Sunset/Parkside
1545,37.735,-122.505,Night,5.0,4.0,1.0,6.0,5.0,0.0,3.0,Sunset/Parkside
1546,37.735,-122.5025,Afternoon,3.0,5.0,2.0,4.0,2.0,0.0,2.0,Sunset/Parkside
1547,37.735,-122.5025,Evening,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Sunset/Parkside
1548,37.735,-122.5025,Morning,2.0,8.0,1.0,2.0,2.0,0.0,1.0,Sunset/Parkside
1549,37.735,-122.5025,Night,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1550,37.735,-122.5,Afternoon,2.0,4.0,1.0,0.0,3.0,0.0,0.0,Lakeshore
1551,37.735,-122.5,Evening,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lakeshore
1552,37.735,-122.5,Morning,1.0,1.0,3.0,0.0,0.0,0.0,1.0,Lakeshore
1553,37.735,-122.4975,Afternoon,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1554,37.735,-122.4975,Evening,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1555,37.735,-122.4975,Morning,1.0,3.0,0.0,0.0,2.0,0.0,1.0,Sunset/Parkside
1556,37.735,-122.4975,Night,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1557,37.735,-122.495,Afternoon,1.0,2.0,0.0,0.0,1.0,0.0,1.0,Sunset/Parkside
1558,37.735,-122.495,Evening,0.0,5.0,0.0,0.0,1.0,0.0,2.0,Sunset/Parkside
1559,37.735,-122.495,Morning,0.0,4.0,1.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1560,37.735,-122.495,Night,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1561,37.735,-122.4925,Afternoon,0.0,2.0,0.0,0.0,3.0,0.0,1.0,Sunset/Parkside
1562,37.735,-122.4925,Evening,1.0,2.0,2.0,0.0,3.0,0.0,2.0,Sunset/Parkside
1563,37.735,-122.4925,Morning,1.0,6.0,1.0,0.0,3.0,0.0,2.0,Sunset/Parkside
1564,37.735,-122.4925,Night,0.0,2.0,1.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1565,37.735,-122.49000000000001,Afternoon,16.0,23.0,4.0,8.0,13.0,0.0,12.0,Sunset/Parkside
1566,37.735,-122.49000000000001,Evening,7.0,11.0,4.0,2.0,8.0,0.0,5.0,Sunset/Parkside
1567,37.735,-122.49000000000001,Morning,5.0,14.0,1.0,5.0,9.0,0.0,9.0,Sunset/Parkside
1568,37.735,-122.49000000000001,Night,0.0,1.0,1.0,0.0,4.0,0.0,2.0,Sunset/Parkside
1569,37.735,-122.4875,Afternoon,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1570,37.735,-122.4875,Evening,0.0,2.0,1.0,0.0,2.0,0.0,1.0,Sunset/Parkside
1571,37.735,-122.4875,Morning,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1572,37.735,-122.485,Afternoon,1.0,1.0,3.0,1.0,3.0,0.0,0.0,Sunset/Parkside
1573,37.735,-122.485,Evening,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1574,37.735,-122.485,Morning,1.0,4.0,3.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1575,37.735,-122.485,Night,0.0,4.0,1.0,0.0,1.0,1.0,0.0,Sunset/Parkside
1576,37.735,-122.4825,Afternoon,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Sunset/Parkside
1577,37.735,-122.4825,Evening,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1578,37.735,-122.4825,Morning,2.0,8.0,1.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1579,37.735,-122.48,Afternoon,0.0,1.0,2.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1580,37.735,-122.48,Evening,2.0,2.0,0.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1581,37.735,-122.48,Morning,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1582,37.735,-122.4775,Afternoon,2.0,4.0,0.0,1.0,0.0,0.0,3.0,Sunset/Parkside
1583,37.735,-122.4775,Evening,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Sunset/Parkside
1584,37.735,-122.4775,Morning,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Sunset/Parkside
1585,37.735,-122.4775,Night,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
1586,37.735,-122.47500000000001,Afternoon,6.0,4.0,1.0,3.0,3.0,0.0,2.0,Sunset/Parkside
1587,37.735,-122.47500000000001,Evening,10.0,0.0,5.0,3.0,6.0,0.0,1.0,Sunset/Parkside
1588,37.735,-122.47500000000001,Morning,6.0,8.0,4.0,3.0,9.0,0.0,4.0,Sunset/Parkside
1589,37.735,-122.47500000000001,Night,6.0,0.0,1.0,0.0,3.0,0.0,0.0,Sunset/Parkside
1590,37.735,-122.4725,Afternoon,0.0,1.0,2.0,3.0,1.0,0.0,2.0,West of Twin Peaks
1591,37.735,-122.4725,Evening,1.0,0.0,0.0,1.0,1.0,0.0,0.0,West of Twin Peaks
1592,37.735,-122.4725,Morning,0.0,4.0,1.0,1.0,1.0,0.0,2.0,West of Twin Peaks
1593,37.735,-122.4725,Night,0.0,0.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1594,37.735,-122.47,Afternoon,0.0,1.0,0.0,0.0,2.0,0.0,2.0,West of Twin Peaks
1595,37.735,-122.47,Evening,2.0,3.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1596,37.735,-122.47,Morning,0.0,1.0,0.0,0.0,0.0,0.0,1.0,West of Twin Peaks
1597,37.735,-122.4675,Afternoon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1598,37.735,-122.4675,Evening,0.0,4.0,0.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1599,37.735,-122.465,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1600,37.735,-122.465,Evening,0.0,1.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1601,37.735,-122.465,Morning,0.0,1.0,0.0,0.0,0.0,0.0,1.0,West of Twin Peaks
1602,37.735,-122.465,Night,3.0,0.0,0.0,0.0,2.0,0.0,0.0,West of Twin Peaks
1603,37.735,-122.4625,Afternoon,0.0,4.0,1.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1604,37.735,-122.4625,Evening,2.0,1.0,0.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1605,37.735,-122.4625,Morning,1.0,2.0,1.0,1.0,0.0,0.0,0.0,West of Twin Peaks
1606,37.735,-122.4625,Night,0.0,5.0,2.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1607,37.735,-122.46000000000001,Afternoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1608,37.735,-122.46000000000001,Evening,1.0,1.0,0.0,0.0,2.0,0.0,0.0,West of Twin Peaks
1609,37.735,-122.46000000000001,Morning,0.0,5.0,1.0,0.0,1.0,0.0,1.0,West of Twin Peaks
1610,37.735,-122.46000000000001,Night,1.0,2.0,0.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1611,37.735,-122.4575,Afternoon,1.0,7.0,3.0,0.0,2.0,0.0,0.0,West of Twin Peaks
1612,37.735,-122.4575,Evening,0.0,6.0,1.0,0.0,0.0,0.0,3.0,West of Twin Peaks
1613,37.735,-122.4575,Morning,0.0,8.0,0.0,1.0,2.0,0.0,1.0,West of Twin Peaks
1614,37.735,-122.4575,Night,1.0,3.0,0.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1615,37.735,-122.455,Afternoon,2.0,2.0,2.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1616,37.735,-122.455,Evening,0.0,2.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1617,37.735,-122.455,Morning,2.0,2.0,2.0,1.0,0.0,0.0,2.0,West of Twin Peaks
1618,37.735,-122.455,Night,0.0,2.0,1.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1619,37.735,-122.4525,Afternoon,2.0,6.0,4.0,1.0,3.0,0.0,1.0,West of Twin Peaks
1620,37.735,-122.4525,Evening,0.0,3.0,1.0,1.0,1.0,0.0,1.0,West of Twin Peaks
1621,37.735,-122.4525,Morning,0.0,3.0,1.0,1.0,2.0,1.0,1.0,West of Twin Peaks
1622,37.735,-122.4525,Night,3.0,1.0,0.0,1.0,1.0,0.0,0.0,West of Twin Peaks
1623,37.735,-122.45,Afternoon,1.0,7.0,5.0,0.0,2.0,0.0,7.0,West of Twin Peaks
1624,37.735,-122.45,Evening,1.0,10.0,3.0,2.0,4.0,0.0,1.0,West of Twin Peaks
1625,37.735,-122.45,Morning,4.0,8.0,2.0,1.0,2.0,0.0,2.0,West of Twin Peaks
1626,37.735,-122.45,Night,0.0,2.0,1.0,0.0,0.0,0.0,1.0,West of Twin Peaks
1627,37.735,-122.4475,Afternoon,4.0,1.0,1.0,1.0,3.0,0.0,1.0,West of Twin Peaks
1628,37.735,-122.4475,Evening,1.0,5.0,1.0,0.0,0.0,0.0,0.0,West of Twin Peaks
1629,37.735,-122.4475,Morning,1.0,0.0,1.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1630,37.735,-122.4475,Night,0.0,1.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1631,37.735,-122.44500000000001,Afternoon,3.0,7.0,3.0,0.0,1.0,0.0,2.0,West of Twin Peaks
1632,37.735,-122.44500000000001,Evening,0.0,2.0,0.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1633,37.735,-122.44500000000001,Morning,2.0,5.0,4.0,2.0,2.0,0.0,3.0,West of Twin Peaks
1634,37.735,-122.44500000000001,Night,0.0,0.0,0.0,1.0,1.0,0.0,0.0,West of Twin Peaks
1635,37.735,-122.4425,Afternoon,1.0,5.0,1.0,0.0,2.0,0.0,0.0,West of Twin Peaks
1636,37.735,-122.4425,Evening,2.0,7.0,2.0,0.0,1.0,0.0,0.0,West of Twin Peaks
1637,37.735,-122.4425,Morning,2.0,2.0,2.0,0.0,3.0,0.0,3.0,West of Twin Peaks
1638,37.735,-122.4425,Night,0.0,0.0,0.0,0.0,0.0,0.0,2.0,West of Twin Peaks
1639,37.735,-122.44,Afternoon,2.0,10.0,1.0,1.0,1.0,0.0,3.0,Glen Park
1640,37.735,-122.44,Evening,1.0,4.0,3.0,0.0,2.0,0.0,0.0,Glen Park
1641,37.735,-122.44,Morning,2.0,7.0,2.0,0.0,1.0,0.0,0.0,Glen Park
1642,37.735,-122.44,Night,0.0,2.0,0.0,4.0,1.0,0.0,0.0,Glen Park
1643,37.735,-122.4375,Afternoon,2.0,2.0,3.0,2.0,4.0,0.0,3.0,Glen Park
1644,37.735,-122.4375,Evening,1.0,4.0,1.0,1.0,2.0,0.0,3.0,Glen Park
1645,37.735,-122.4375,Morning,4.0,4.0,1.0,0.0,1.0,0.0,1.0,Glen Park
1646,37.735,-122.4375,Night,1.0,2.0,1.0,0.0,3.0,0.0,0.0,Glen Park
1647,37.735,-122.435,Afternoon,9.0,20.0,7.0,12.0,12.0,0.0,6.0,Glen Park
1648,37.735,-122.435,Evening,10.0,15.0,2.0,0.0,11.0,0.0,1.0,Glen Park
1649,37.735,-122.435,Morning,2.0,9.0,6.0,3.0,4.0,0.0,8.0,Glen Park
1650,37.735,-122.435,Night,0.0,3.0,1.0,0.0,1.0,0.0,0.0,Glen Park
1651,37.735,-122.4325,Afternoon,4.0,12.0,3.0,0.0,5.0,0.0,1.0,Glen Park
1652,37.735,-122.4325,Evening,7.0,10.0,2.0,5.0,5.0,0.0,2.0,Glen Park
1653,37.735,-122.4325,Morning,6.0,12.0,4.0,3.0,7.0,0.0,4.0,Glen Park
1654,37.735,-122.4325,Night,2.0,3.0,0.0,0.0,1.0,0.0,1.0,Glen Park
1655,37.735,-122.43,Afternoon,1.0,9.0,2.0,1.0,3.0,0.0,0.0,Glen Park
1656,37.735,-122.43,Evening,4.0,7.0,1.0,1.0,4.0,0.0,3.0,Glen Park
1657,37.735,-122.43,Morning,3.0,2.0,3.0,0.0,1.0,0.0,3.0,Glen Park
1658,37.735,-122.43,Night,3.0,4.0,1.0,1.0,2.0,0.0,1.0,Glen Park
1659,37.735,-122.42750000000001,Afternoon,5.0,10.0,2.0,2.0,5.0,0.0,4.0,Outer Mission
1660,37.735,-122.42750000000001,Evening,0.0,5.0,0.0,1.0,4.0,0.0,0.0,Outer Mission
1661,37.735,-122.42750000000001,Morning,1.0,3.0,0.0,2.0,2.0,0.0,7.0,Outer Mission
1662,37.735,-122.42750000000001,Night,2.0,9.0,0.0,0.0,0.0,0.0,0.0,Outer Mission
1663,37.735,-122.425,Afternoon,17.0,18.0,9.0,14.0,9.0,0.0,7.0,Bernal Heights
1664,37.735,-122.425,Evening,13.0,25.0,4.0,19.0,11.0,0.0,5.0,Bernal Heights
1665,37.735,-122.425,Morning,8.0,11.0,3.0,4.0,9.0,0.0,7.0,Bernal Heights
1666,37.735,-122.425,Night,5.0,3.0,2.0,4.0,5.0,0.0,4.0,Bernal Heights
1667,37.735,-122.4225,Afternoon,2.0,17.0,2.0,1.0,1.0,0.0,1.0,Bernal Heights
1668,37.735,-122.4225,Evening,1.0,12.0,1.0,2.0,2.0,0.0,2.0,Bernal Heights
1669,37.735,-122.4225,Morning,4.0,7.0,5.0,2.0,3.0,0.0,3.0,Bernal Heights
1670,37.735,-122.4225,Night,1.0,3.0,1.0,0.0,2.0,0.0,1.0,Bernal Heights
1671,37.735,-122.42,Afternoon,2.0,4.0,4.0,1.0,1.0,0.0,1.0,Bernal Heights
1672,37.735,-122.42,Evening,0.0,6.0,0.0,2.0,5.0,0.0,1.0,Bernal Heights
1673,37.735,-122.42,Morning,4.0,8.0,3.0,2.0,3.0,0.0,5.0,Bernal Heights
1674,37.735,-122.42,Night,5.0,2.0,2.0,0.0,2.0,0.0,0.0,Bernal Heights
1675,37.735,-122.4175,Afternoon,12.0,41.0,14.0,14.0,17.0,0.0,11.0,Bernal Heights
1676,37.735,-122.4175,Evening,6.0,27.0,3.0,11.0,11.0,0.0,9.0,Bernal Heights
1677,37.735,-122.4175,Morning,11.0,24.0,7.0,12.0,10.0,4.0,15.0,Bernal Heights
1678,37.735,-122.4175,Night,7.0,16.0,6.0,4.0,9.0,0.0,5.0,Bernal Heights
1679,37.735,-122.415,Afternoon,4.0,20.0,2.0,1.0,3.0,0.0,5.0,Bernal Heights
1680,37.735,-122.415,Evening,4.0,17.0,2.0,3.0,4.0,0.0,3.0,Bernal Heights
1681,37.735,-122.415,Morning,7.0,20.0,3.0,3.0,5.0,0.0,4.0,Bernal Heights
1682,37.735,-122.415,Night,2.0,1.0,2.0,0.0,2.0,0.0,0.0,Bernal Heights
1683,37.735,-122.41250000000001,Afternoon,6.0,10.0,2.0,0.0,5.0,0.0,4.0,Bernal Heights
1684,37.735,-122.41250000000001,Evening,2.0,16.0,0.0,1.0,5.0,0.0,4.0,Bernal Heights
1685,37.735,-122.41250000000001,Morning,4.0,9.0,2.0,0.0,5.0,0.0,6.0,Bernal Heights
1686,37.735,-122.41250000000001,Night,0.0,7.0,1.0,0.0,0.0,0.0,4.0,Bernal Heights
1687,37.735,-122.41,Afternoon,5.0,4.0,2.0,0.0,3.0,0.0,0.0,Bernal Heights
1688,37.735,-122.41,Evening,4.0,3.0,0.0,0.0,1.0,0.0,1.0,Bernal Heights
1689,37.735,-122.41,Morning,2.0,2.0,0.0,2.0,1.0,0.0,1.0,Bernal Heights
1690,37.735,-122.41,Night,2.0,5.0,0.0,1.0,1.0,0.0,1.0,Bernal Heights
1691,37.735,-122.4075,Afternoon,1.0,18.0,3.0,2.0,6.0,0.0,4.0,Portola
1692,37.735,-122.4075,Evening,4.0,7.0,2.0,0.0,5.0,0.0,2.0,Portola
1693,37.735,-122.4075,Morning,4.0,6.0,2.0,5.0,4.0,0.0,11.0,Portola
1694,37.735,-122.4075,Night,4.0,4.0,1.0,0.0,4.0,0.0,4.0,Portola
1695,37.735,-122.405,Afternoon,2.0,8.0,2.0,1.0,3.0,0.0,3.0,Bayview Hunters Point
1696,37.735,-122.405,Evening,2.0,6.0,1.0,4.0,2.0,0.0,5.0,Bayview Hunters Point
1697,37.735,-122.405,Morning,1.0,4.0,0.0,0.0,2.0,0.0,6.0,Bayview Hunters Point
1698,37.735,-122.405,Night,0.0,3.0,1.0,0.0,2.0,0.0,3.0,Bayview Hunters Point
1699,37.735,-122.4025,Afternoon,5.0,18.0,7.0,18.0,16.0,0.0,7.0,Bayview Hunters Point
1700,37.735,-122.4025,Evening,7.0,19.0,3.0,2.0,7.0,0.0,3.0,Bayview Hunters Point
1701,37.735,-122.4025,Morning,8.0,11.0,3.0,17.0,11.0,0.0,9.0,Bayview Hunters Point
1702,37.735,-122.4025,Night,4.0,1.0,1.0,2.0,4.0,0.0,3.0,Bayview Hunters Point
1703,37.735,-122.4,Afternoon,4.0,14.0,2.0,6.0,6.0,0.0,3.0,Bayview Hunters Point
1704,37.735,-122.4,Evening,3.0,19.0,2.0,3.0,3.0,0.0,6.0,Bayview Hunters Point
1705,37.735,-122.4,Morning,1.0,15.0,3.0,11.0,3.0,0.0,3.0,Bayview Hunters Point
1706,37.735,-122.4,Night,1.0,6.0,6.0,4.0,3.0,0.0,2.0,Bayview Hunters Point
1707,37.735,-122.39750000000001,Afternoon,2.0,5.0,1.0,1.0,2.0,0.0,3.0,Bayview Hunters Point
1708,37.735,-122.39750000000001,Evening,1.0,10.0,1.0,1.0,3.0,0.0,3.0,Bayview Hunters Point
1709,37.735,-122.39750000000001,Morning,3.0,8.0,2.0,2.0,3.0,0.0,3.0,Bayview Hunters Point
1710,37.735,-122.39750000000001,Night,4.0,2.0,2.0,1.0,5.0,0.0,0.0,Bayview Hunters Point
1711,37.735,-122.395,Afternoon,9.0,9.0,3.0,1.0,5.0,0.0,3.0,Bayview Hunters Point
1712,37.735,-122.395,Evening,8.0,6.0,2.0,2.0,6.0,0.0,4.0,Bayview Hunters Point
1713,37.735,-122.395,Morning,9.0,10.0,3.0,4.0,6.0,0.0,1.0,Bayview Hunters Point
1714,37.735,-122.395,Night,1.0,4.0,0.0,4.0,2.0,0.0,0.0,Bayview Hunters Point
1715,37.735,-122.3925,Afternoon,10.0,12.0,5.0,7.0,12.0,0.0,6.0,Bayview Hunters Point
1716,37.735,-122.3925,Evening,5.0,20.0,3.0,4.0,7.0,0.0,5.0,Bayview Hunters Point
1717,37.735,-122.3925,Morning,7.0,12.0,1.0,7.0,6.0,0.0,2.0,Bayview Hunters Point
1718,37.735,-122.3925,Night,4.0,9.0,0.0,1.0,1.0,0.0,1.0,Bayview Hunters Point
1719,37.735,-122.39,Afternoon,49.0,55.0,9.0,75.0,37.0,0.0,32.0,Bayview Hunters Point
1720,37.735,-122.39,Evening,32.0,49.0,10.0,35.0,20.0,0.0,15.0,Bayview Hunters Point
1721,37.735,-122.39,Morning,48.0,36.0,16.0,50.0,32.0,0.0,29.0,Bayview Hunters Point
1722,37.735,-122.39,Night,6.0,29.0,2.0,13.0,10.0,0.0,6.0,Bayview Hunters Point
1723,37.735,-122.3875,Afternoon,12.0,11.0,7.0,1.0,2.0,0.0,3.0,Bayview Hunters Point
1724,37.735,-122.3875,Evening,7.0,13.0,1.0,4.0,3.0,0.0,0.0,Bayview Hunters Point
1725,37.735,-122.3875,Morning,3.0,13.0,4.0,5.0,5.0,0.0,6.0,Bayview Hunters Point
1726,37.735,-122.3875,Night,0.0,3.0,0.0,4.0,2.0,1.0,5.0,Bayview Hunters Point
1727,37.735,-122.385,Afternoon,11.0,13.0,1.0,9.0,5.0,0.0,3.0,Bayview Hunters Point
1728,37.735,-122.385,Evening,6.0,23.0,1.0,6.0,7.0,0.0,2.0,Bayview Hunters Point
1729,37.735,-122.385,Morning,6.0,9.0,6.0,5.0,6.0,0.0,9.0,Bayview Hunters Point
1730,37.735,-122.385,Night,1.0,5.0,0.0,4.0,3.0,0.0,2.0,Bayview Hunters Point
1731,37.735,-122.38250000000001,Afternoon,7.0,27.0,4.0,15.0,12.0,0.0,6.0,Bayview Hunters Point
1732,37.735,-122.38250000000001,Evening,3.0,19.0,4.0,1.0,16.0,0.0,3.0,Bayview Hunters Point
1733,37.735,-122.38250000000001,Morning,9.0,10.0,5.0,4.0,9.0,0.0,7.0,Bayview Hunters Point
1734,37.735,-122.38250000000001,Night,1.0,14.0,1.0,4.0,2.0,0.0,2.0,Bayview Hunters Point
1735,37.735,-122.38,Afternoon,5.0,5.0,0.0,4.0,1.0,0.0,1.0,Bayview Hunters Point
1736,37.735,-122.38,Evening,4.0,6.0,1.0,1.0,2.0,0.0,1.0,Bayview Hunters Point
1737,37.735,-122.38,Morning,2.0,5.0,0.0,3.0,3.0,0.0,2.0,Bayview Hunters Point
1738,37.735,-122.38,Night,0.0,1.0,0.0,1.0,0.0,0.0,3.0,Bayview Hunters Point
1739,37.737500000000004,-122.50750000000001,Afternoon,0.0,1.0,1.0,2.0,1.0,0.0,1.0,Sunset/Parkside
1740,37.737500000000004,-122.50750000000001,Evening,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Sunset/Parkside
1741,37.737500000000004,-122.50750000000001,Morning,1.0,2.0,0.0,3.0,1.0,0.0,2.0,Sunset/Parkside
1742,37.737500000000004,-122.50750000000001,Night,1.0,5.0,0.0,2.0,0.0,0.0,0.0,Sunset/Parkside
1743,37.737500000000004,-122.505,Afternoon,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Sunset/Parkside
1744,37.737500000000004,-122.505,Evening,2.0,3.0,2.0,0.0,1.0,0.0,0.0,Sunset/Parkside
1745,37.737500000000004,-122.505,Morning,2.0,3.0,1.0,1.0,2.0,0.0,2.0,Sunset/Parkside
1746,37.737500000000004,-122.505,Night,0.0,4.0,1.0,0.0,0.0,0.0,1.0,Sunset/Parkside
1747,37.737500000000004,-122.5025,Afternoon,2.0,5.0,0.0,1.0,2.0,0.0,2.0,Sunset/Parkside
1748,37.737500000000004,-122.5025,Evening,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Sunset/Parkside
1749,37.737500000000004,-122.5025,Morning,1.0,6.0,0.0,1.0,1.0,0.0,0.0,Sunset/Parkside
1750,37.737500000000004,-122.5025,Night,1.0,1.0,0.0,0.0,4.0,0.0,0.0,Sunset/Parkside
